587.42	6.0012e-15	5.8589	42.811	-3.1217	156.64	4.0204
589.92	1.074e-16	2.4216	34.436	-8.1527	206.57	-3.295
593.03	1.1904e-17	1.5788	65.874	1.4395	179.24	11.45
595.62	2.7456e-17	1.1756	225.21	-5.2037	164.09	6.3169
598.79	1.738e-16	0.21783	209.42	-7.8486	212.64	3.0104
601.39	7.0283e-18	0.21488	43.906	-5.4764	158.05	2.9639
604.12	9.1972e-17	4.1268	238.43	-5.8846	212.02	-3.8952
607.44	7.7209e-17	1.3678	46.39	-1.8437	207.16	1.5929
610.34	1e-18	0.28987	37.476	-6.6427	195.68	0.75267
613.44	5.9748e-17	4.2443	200.29	-3.6094	179.63	9.9475
615.95	2.1201e-17	2.5989	77.854	-2.3982	211.57	-4.812
619.24	2.567e-18	1.1206	213.77	-6.3341	161	2.4876
621.99	1.1656e-17	1.1722	43.23	-4.9717	207.1	-5.0436
625.09	7.9976e-18	1.5228	35.207	-4.7054	208.11	-3.9065
628.06	9.8336e-18	3.9346	45.551	-0.18806	201.35	-5.6648
631.03	3.3125e-17	2.524	194.93	-4.4327	202.34	-7.0771
634.63	1.0894e-17	1.9477	37.348	0.42092	209.29	2.356
637.32	6.2069e-18	3.0642	220.77	-4.9284	199.51	-4.4189
640.57	1.1281e-17	5.4673	54.547	-0.4128	161.93	3.7571
643.7	5.2734e-18	4.4326	39.331	1.4422	169.84	6.2389
646.79	1.0757e-18	1.2314	32.647	2.9018	166.72	1.188
649.53	7.3433e-18	3.2945	46.122	0.54566	156.34	12.606
652.9	1e-18	0.32971	38.721	2.1237	166.13	9.1563
656.17	4.902e-18	3.5952	53.818	-8.283	176.52	5.4489
659.06	1e-18	5.7832	214.01	-5.4878	165.15	13.929
662.52	1e-18	6.2572	227.07	-8.1969	184.15	7.409
665.29	6.2931e-18	3.8271	43.335	-4.585	211.96	-2.4752
668.59	2.0826e-17	5.6381	38.432	0.10477	159.55	0.53314
671.73	1e-18	3.6224	52.78	-2.2887	169.73	7.9273
702.55	1.7707e-17	2.4567	213.76	-0.80837	208.93	0.95312
705.39	3.4109e-16	3.2065	52.7	-2.4577	205.32	-2.6285
709.64	3.0331e-17	2.5489	58.568	0.58593	211.61	0.27574
713.92	9.594e-17	1.8258	214.42	-9.2865	157.61	10.9
719.32	2.8821e-17	3.9309	46.318	-1.5644	210.74	3.1738
724.25	3.633e-17	0.48688	23.888	-1.9519	159.59	3.1604
729.3	7.6001e-18	0.52174	207.96	-10.992	205.27	-7.2879
735.33	1.5536e-18	1.454	51.792	2.3177	165.26	5.454
741.22	8.1537e-18	1.7536	202.19	-1.8026	171.06	6.133
747.18	1.5002e-18	4.9482	197.45	-1.6278	169.27	8.2405
753.31	1e-18	3.7117	201.82	-7.5342	202.84	-0.42515
759.75	1e-18	1.1035	205.69	-2.1153	180.3	7.6706
809.43	1e-18	0.044784	29.307	-7.4741	182.9	6.9322
813.25	1.4984e-17	0.0119	216.59	-7.8031	200.99	1.9394
819.99	1.1487e-18	1.3243	24.119	-4.1883	162.05	7.8816
828.82	1.5468e-17	2.744	216.52	-1.7326	208.33	-2.9944
839.73	1e-18	2.8912	212.86	-4.2456	217.55	2.7052
851.11	1e-18	4.6248	38.237	-4.5405	209.21	-4.0066
864.94	1e-18	0.28652	59.998	3.9046	207.34	7.9032
878.48	1e-18	1.9478	197.35	-4.1539	202.15	-1.5475
893.72	1e-18	3.9891	221.29	-9.2121	203.45	-0.0065105
910.61	1e-18	5.7958	43.113	-2.2221	208.05	12.447
926.71	1e-18	3.7323	47.717	4.081	163.21	6.3668
944.05	1e-18	5.1008	215.87	-11.546	208.63	-8.6416
963.03	1e-18	4.1082	215.79	-8.79	225.13	-2.3342
982.49	1e-18	0.65262	223.08	-0.066077	202.32	-2.1795
1002.9	1e-18	5.0129	50.505	-1.4866	196.47	4.2969
1023.2	1e-18	3.6259	31.404	-6.3475	216.62	-4.0618
1045	1e-18	1.9263	199.46	-9.1048	169.66	9.1827
1067.2	1e-18	5.9703	47.673	-1.5772	166.09	2.6533
1090	1e-18	2.2703	40.014	-3.175	162.51	-0.40462
1113.3	1e-18	0.0728	59.866	-5.3105	166.38	12.434
1137.8	1e-18	5.5797	205.58	-7.6741	182.29	20.692
1161.9	1e-18	5.2234	29.385	-2.0624	174.76	-3.0565
1187	1e-18	0.77592	39.07	-4.6338	165.78	4.4568
1212.7	1e-18	4.1181	223.72	-11.563	162.32	4.419
1239.8	1e-18	4.9373	39.812	0.31839	212.34	10.317
1265.9	1e-18	1.4588	39.272	-4.6758	205.26	1.8094
1292.9	1e-18	2.4768	217.24	-3.8673	162.07	16.093
1321.5	1e-18	2.6962	226.37	-8.6399	203.34	9.0847
1348.7	1e-18	4.2478	230.59	-3.965	215.66	-7.6202
1442.3	1e-18	4.058	212.86	0.55936	215.59	-18.96
1446.7	1e-18	0.12632	205.83	-0.29288	162.13	2.4722
1450.5	1e-18	5.1628	47.198	-0.38362	170.61	5.628
1454.3	1e-18	4.9841	31.598	-1.1375	213.22	-4.3536
1458.6	1e-18	5.3796	204.04	-6.3665	211.84	-6.273
1463.6	1e-18	3.6624	48.512	-1.6369	204.18	-2.2262
1468.3	1e-18	3.7753	220.08	-1.178	216.71	-3.4051
1473.4	1e-18	2.2699	28.446	-2.5107	208.56	-0.85712
1478.4	1e-18	0.018113	217.75	-10.335	150.01	6.9047
1483.3	1e-18	4.2427	217.45	-4.3466	204.57	-8.3051
1489.4	1e-18	6.0436	228.97	-5.186	179.07	11.128
1494.4	1e-18	3.7199	219.64	-6.4956	211.21	-2.7682
1499.9	1e-18	6.2409	230.91	-7.8785	210.56	-3.3021
1505.9	1e-18	5.7031	37.681	0.5395	184.03	7.0306
1511.2	1e-18	1.3899	196.54	-7.5765	209.33	-3.2049
1516.4	1e-18	4.0084	222.28	-8.1602	209.7	-11.633
1523.5	1e-18	5.2889	216.43	-2.5168	186.63	15.643
