636.16	6.4543e-13	5.1473	175.1	0.83341	120.13	23.867
639.96	2.5946e-14	1.5671	168.59	-1.6462	116.46	24.504
646.12	8.2141e-14	5.6762	172.45	-3.6031	118.9	16.438
649.61	1.0792e-10	5.3607	183.93	0.16199	112	22.487
650.36	1.6011e-11	1.7201	186.58	1.5667	105.97	18.266
655.03	1.742e-13	1.3558	178.41	5.2157	108.54	21.907
661.81	3.1348e-13	5.3285	194.77	3.0768	110.02	15.811
665.97	7.4743e-16	1.2393	168.86	1.7949	104.76	23.111
675.49	3.2307e-17	3.7618	169.4	4.1886	113.02	5.8676
679.77	1.8385e-16	5.855	168.22	8.0708	122.21	17.652
686.26	1.3897e-17	0.12669	163.99	3.2157	125.26	17.272
692.7	1.7378e-14	5.645	176.58	1.3923	108.6	14.013
700.09	3.8937e-17	5.4494	201.51	1.6188	108.96	9.7127
707.93	5.9416e-19	3.8974	163.08	3.6474	108.68	3.8813
712.8	7.0028e-16	4.383	184.54	3.7382	103.47	13.184
719.39	1.2749e-16	1.1227	195.1	7.3267	102.26	14.645
727.51	1.384e-18	1.2123	166	1.2787	118.93	10.94
734.58	6.7211e-18	2.8233	164.52	7.1756	114.57	10.629
740.82	1.4524e-15	4.042	175.07	2.409	122.68	17.895
749.12	2.052e-17	4.3775	174.84	7.4453	117.8	11.071
756.44	4.5663e-18	2.7022	172.19	-0.18543	122.58	12.289
763.21	1.6493e-17	2.6802	191.33	6.4526	100.74	13.189
770.98	1.0364e-15	2.4149	173.59	0.96934	111.42	13.279
778.99	3.3e-16	5.6998	175.13	1.3745	111.66	11.513
784.7	3.9467e-15	3.5521	183.76	1.829	101.83	20.513
814.81	5.9269e-16	4.4586	173.23	3.1118	107.68	14.653
814.96	4.495e-17	5.67	159.74	1.6402	108.06	30.772
823.13	3.2253e-19	0.27706	161.9	1.8076	108.84	8.1503
826.12	5.5797e-14	1.316	180.63	6.2341	110.57	15.938
831.34	2.7822e-17	4.9884	154.53	-0.52913	114.14	13.842
836.48	3.1744e-17	1.1229	189.83	0.11741	94.382	11.335
841.64	2.729e-15	3.9292	179.51	1.0926	108.69	12.896
847.46	1.155e-18	4.2297	159.39	9.442	118.88	12.142
853.68	5.1562e-17	1.9089	187.62	-2.803	107.37	7.5661
858.69	2.7135e-15	3.927	183.77	2.8381	111.39	11.717
864.01	1.509e-17	0.59831	164.85	-2.6985	114.75	15.134
870.5	3.5541e-16	5.4043	182.55	1.4003	123.27	14.105
873.87	2.8645e-16	3.7938	185.58	2.3067	98.059	24.244
882.61	8.8174e-18	1.2559	198.54	3.5256	108.56	12.81
888.21	1.7617e-16	5.469	191.19	2.8995	101.24	15.68
895.11	3.2479e-17	1.5	174.1	4.2393	102.63	13.42
899.64	3.0369e-16	1.9081	192.69	6.6412	119.14	28.21
908.8	1.8366e-16	6.0181	176.77	7.0088	112.87	11.45
941.23	7.862e-16	2.6485	170.64	7.0346	107.06	17.539
945.16	3.3794e-17	5.0178	169.93	-0.60966	102.67	16.001
953.81	8.3389e-20	1.369	167.19	5.0134	115.48	4.8836
957.63	8.3389e-20	2.5698	163.79	4.1275	92.573	23.464
966.12	1.972e-15	5.8718	175.91	-2.035	106.31	28.895
978.02	4.2528e-17	2.7372	179.34	8.9363	99.354	18.539
988.93	2.9877e-14	3.707	189.85	2.0593	111.47	21.517
1002.3	4.4316e-18	0.21113	165.53	3.2174	118.63	14.62
1013.1	4.1281e-15	5.5848	184.61	5.2704	102.97	21.839
1028.5	1.9507e-16	1.4308	186.27	2.7183	102.52	11.684
1043.7	9.3498e-18	5.2296	191.53	4.7708	107.24	6.2157
1055.8	2.7729e-14	2.5416	178.43	-0.73695	110.4	20.008
1072.3	4.2437e-15	4.8548	184.23	-0.36604	118	14.058
1088.9	4.7132e-19	3.6932	208.72	3.1621	111.26	8.8437
1104.9	3.3586e-16	4.2062	180.59	2.8735	120.37	11.99
1189	1.1928e-17	3.126	199.1	1.3499	120.37	18.277
1191.8	4.6678e-17	3.5592	175.93	-0.90002	99.698	15.164
1196.4	1.2324e-18	3.9074	172.24	4.0807	100.9	10.413
1200.2	1.6962e-17	2.515	171.03	4.3228	118.06	13.211
1204.6	1.2374e-15	0.95213	182.87	3.5857	111.44	10.709
1208.7	2.5253e-17	4.5022	173.19	3.7429	121.01	13.384
1210.7	2.175e-17	4.8416	164.44	1.888	105.2	23.983
1216.9	6.6612e-18	5.8291	161.1	5.8107	105.03	15.956
1221.7	8.2499e-18	3.4489	162.12	7.2571	106.23	15.406
1226.8	4.5017e-16	4.2167	184.49	-0.097082	101.62	13.526
1232.2	3.6832e-15	0.21477	185.62	-0.97352	110.73	12.153
1236.9	3.6829e-15	4.7391	184.3	4.7449	109.51	13.256
1241.2	2.7206e-14	3.8442	185.46	-3.6155	112.79	17.675
1249	8.3389e-20	0.24398	160.64	0.93054	91.201	3.0289
1252.3	5.3981e-16	4.3892	180.92	1.3803	103.5	12.536
1256	2.0878e-16	2.6635	185.44	-3.4817	98.124	19.648
1262.1	1.2389e-14	1.9313	179.41	-1.8836	108.27	16.986
1268.1	4.9066e-17	5.006	184.18	4.5283	92.012	12.316
1272.9	1.5792e-17	2.0102	170.75	-0.34901	102.3	16.075
1277.7	2.1956e-15	2.0039	182.53	4.8118	101.97	19.823
1284.7	1.7859e-15	0.16747	176.8	2.1941	113.28	13.434
1289.1	8.3389e-20	2.6295	165.96	-1.3981	96.834	17.518
1290.9	3.2514e-17	0.93341	188.89	-2.9086	15.226	-0.60463
1294.4	9.6557e-19	1.0651	196.37	-2.2922	161.16	-3.4498
1296.7	7.9829e-17	4.6701	178.53	2.8435	108.68	8.2258
1299.6	8.3389e-20	2.2552	211.1	2.7124	161.88	6.275
1299.7	1.9507e-17	4.7313	176.96	-1.7735	95.58	20.65
1305.9	1.4739e-18	2.6839	172.06	-1.9741	292.65	7.3137
1308	3.2021e-19	3.4442	167.31	2.7944	108.64	8.7269
1313	2.7198e-17	2.0005	188.94	-3.7492	298.96	10.863
1313.7	4.334e-19	3.3431	170.25	-1.4522	101.95	8.0225
1318.8	1.0096e-17	3.6873	193.55	-3.3876	101.93	11.592
1320.8	8.495e-18	4.8215	191.33	-5.0907	300.24	10.931
1325.3	6.4368e-17	1.0332	190.81	5.1717	112.08	8.844
1329.1	1.3355e-17	4.5782	191.02	-3.8068	152.2	-3.1266
1330	5.0839e-17	2.1365	195.45	3.2843	104.85	13.918
1337.9	7.6753e-17	4.0106	182.34	0.84422	13.56	5.7608
