635.53	2.7051e-16	4.8576	174.2	0.84649	121.51	23.776
639.28	1.0623e-15	1.2544	167.55	-1.6695	117.86	24.372
645.67	6.9282e-17	5.4699	171.5	-3.6567	120.2	16.366
649.79	4.2213e-17	1.4554	185.86	1.5867	106.85	18.083
651.61	2.6513e-15	6.2768	183.91	0.1625	112.19	22.5
654.36	5.1928e-16	1.0481	177.56	5.3018	109.81	21.729
661.32	1.1917e-16	5.1071	194.26	3.1342	111.17	15.7
665.24	1.2668e-17	0.90446	167.83	1.8204	106.05	22.886
675.32	2.879e-17	3.6814	168.42	4.2463	114.22	5.829
679.31	4.2853e-17	5.6448	167.25	8.1755	123.47	17.6
685.83	2.4989e-16	6.2145	162.98	3.2532	126.52	17.24
692.26	2.5918e-17	5.4454	175.84	1.4051	109.39	13.895
699.79	7.4045e-18	5.3108	201.02	1.6435	109.82	9.6247
707.81	2.7866e-17	3.8416	162.02	3.6898	109.83	3.8498
712.37	2.6268e-18	4.1864	183.86	3.7803	104.23	13.055
718.91	1.3075e-18	0.90273	194.62	7.456	103.29	14.512
727.21	1.7224e-18	1.074	165.06	1.2937	120.08	10.896
734.27	1.7208e-17	2.6809	163.55	7.2572	115.72	10.57
740.36	1e-18	3.8306	174.29	2.4412	123.81	17.851
748.81	2.0454e-18	4.2353	174.05	7.5447	118.89	11.026
756.12	1e-18	2.5555	171.39	-0.18775	123.67	12.258
762.78	1e-18	2.4796	190.76	6.5317	101.45	13.057
770.58	1e-18	2.2309	172.79	0.98196	112.48	13.198
778.64	1e-18	5.5404	174.47	1.385	112.36	11.436
784.03	1e-18	3.2463	183.14	1.8475	102.54	20.326
814.03	1.7637e-17	5.2461	159.06	1.6466	108.75	30.571
814.35	4.7228e-17	4.2483	172.46	3.1504	108.67	14.55
822.88	1.4656e-17	0.16047	161.23	1.8154	109.44	8.0959
825.63	2.0667e-17	1.0941	180.03	6.2871	111.26	15.831
830.93	2.144e-17	4.8027	153.55	-0.53312	115.2	13.77
836.09	4.6458e-18	0.94376	189.32	0.11919	95.213	11.218
841.24	2.2938e-18	3.7454	178.86	1.1068	109.63	12.814
847.13	7.72e-18	4.0764	158.49	9.5224	119.89	12.099
853.44	2.1939e-18	1.7991	187.09	-2.8307	108.02	7.5097
858.34	1.7834e-18	3.7644	183.22	2.8632	112.05	11.642
863.57	1e-18	0.39719	164.03	-2.7248	115.74	15.064
870.14	3.7555e-18	5.2383	182.03	1.4114	123.95	14.053
873.07	7.4552e-18	3.4266	185.03	2.3386	98.955	24.031
882.22	1e-18	1.0731	198.13	3.5664	109.24	12.718
887.69	1e-18	5.2322	190.7	2.93	101.87	15.546
894.68	1e-18	1.2986	173.5	4.2681	103.21	13.317
898.89	1e-18	1.5647	192.24	6.7061	119.9	28.084
908.46	1e-18	5.8617	176.14	7.0893	113.75	11.396
940.69	1.0386e-18	2.3964	169.93	7.1068	107.95	17.429
944.64	2.0542e-18	4.7788	169.35	-0.61305	103.2	15.888
953.67	3.7066e-18	1.304	166.47	5.0599	116.34	4.864
956.83	1e-18	2.2039	163.17	4.1461	93.054	23.265
965.23	1e-18	5.465	175.29	-2.0572	107.22	28.721
977.41	1e-18	2.4551	178.81	9.0019	99.89	18.397
988.29	1e-18	3.4135	189.41	2.0774	112.1	21.397
1001.9	1e-18	0.02641	164.84	3.2445	119.48	14.576
1012.4	1e-18	5.2629	184.13	5.3123	103.53	21.689
1028.1	1e-18	1.255	185.81	2.7404	103.05	11.602
1034.2	1e-18	3.6944	181.04	-7.2143	152.54	-5.7246
1036.9	1e-18	3.1703	189.09	-1.8377	147.66	-6.0103
1039.8	1e-18	4.3804	172.4	-10.145	28.426	11.684
1042.9	1e-18	1.9946	193.47	-5.6845	18.54	3.6669
1043.5	1e-18	5.1392	191.12	4.8125	107.78	6.1771
1046.1	1e-18	1.1584	187.93	0.81481	8.0797	4.6688
1049.3	1e-18	3.3605	212.06	-7.0041	21.076	2.1968
1052.6	1e-18	2.1894	187.89	-0.60956	164.99	-21.739
1055.2	1e-18	2.2646	177.96	-0.74159	110.95	19.904
1055.9	1e-18	1.6883	185.42	1.2001	170.69	1.5595
1059.3	1e-18	4.7345	196.54	-4.4384	16.984	0.94022
1062.7	1e-18	0.96478	171.15	-1.0155	159.78	-3.9665
1066.1	1e-18	3.808	197.53	-0.71051	22.7	9.7606
1069.5	1e-18	2.083	197.01	-7.8842	299.04	9.2693
1071.9	1e-18	4.6754	183.8	-0.36985	118.74	14.021
1073	1e-18	3.9898	198.12	-7.1207	157.73	-3.6731
1076.5	1e-18	3.8133	203.76	-3.6392	9.3074	9.4164
1080	1e-18	3.0932	197.15	-5.8406	151.27	-8.4638
1083.5	1e-18	0.44845	186	0.74033	19.503	8.4117
1087.1	1e-18	3.8598	175.32	-0.51665	23.808	3.0806
1088.6	1e-18	3.5699	208.48	3.1956	111.84	8.7947
