636.81	8.2153e-14	5.4441	175.99	0.82032	118.76	23.97
640.66	2.3122e-14	1.8871	169.61	-1.6227	115.06	24.65
646.58	4.466e-14	5.8872	173.38	-3.5493	117.6	16.518
647.61	2.8405e-10	4.4448	183.95	0.16148	111.8	22.473
650.95	1.038e-12	1.9894	187.28	1.5466	105.09	18.455
655.72	2.7732e-12	1.6698	179.26	5.1298	107.27	22.095
662.3	7.5899e-14	5.5541	195.27	3.02	108.87	15.929
666.72	6.4695e-16	1.5809	169.87	1.7693	103.49	23.348
675.67	4.4879e-18	3.8439	170.37	4.1306	111.82	5.909
680.24	1.3038e-17	6.0702	169.17	7.9653	120.95	17.712
686.69	7.2044e-17	0.32691	164.98	3.1776	124	17.312
693.14	2.0765e-14	5.8478	177.31	1.3793	107.81	14.135
700.4	1.5457e-17	5.5904	201.99	1.5943	108.1	9.8041
708.05	1.2912e-18	3.9542	164.11	3.6043	107.53	3.9146
713.23	3.3019e-15	4.5827	185.21	3.6958	102.71	13.317
719.87	1.5857e-17	1.3462	195.57	7.1991	101.25	14.783
727.82	8.0008e-19	1.3535	166.93	1.2635	117.78	10.988
734.9	3.6429e-18	2.9685	165.49	7.0929	113.44	10.693
741.29	4.7349e-16	4.2578	175.83	2.3769	121.55	17.945
749.43	4.1718e-17	4.5224	175.62	7.3459	116.72	11.121
756.77	1.2602e-17	2.8518	172.98	-0.1831	121.49	12.324
763.66	1.0377e-17	2.8838	191.91	6.3735	100.02	13.326
771.39	6.095e-16	2.602	174.37	0.9567	110.37	13.366
779.34	4.6316e-16	5.8615	175.78	1.3638	110.96	11.594
785.37	2.9916e-15	3.8621	184.38	1.8103	101.13	20.706
815.28	2.2517e-14	4.6724	173.99	3.0732	106.68	14.76
815.89	2.1154e-17	6.0992	160.42	1.6336	107.37	30.98
823.39	3.7687e-18	0.39512	162.56	1.7995	108.24	8.2063
826.61	9.1396e-15	1.541	181.22	6.1805	109.88	16.048
831.75	1.1274e-16	5.1774	155.5	-0.52502	113.1	13.92
836.88	2.6901e-17	1.3047	190.34	0.11565	93.559	11.455
842.05	2.5466e-14	4.1158	180.15	1.0784	107.75	12.981
847.81	2.1281e-18	4.3859	160.29	9.3601	117.86	12.189
853.92	1.7097e-16	2.0202	188.15	-2.7752	106.71	7.624
859.05	8.4219e-15	4.0919	184.31	2.8129	110.73	11.794
864.45	1.7349e-17	0.80284	165.67	-2.6719	113.77	15.209
870.87	1.2812e-15	5.5728	183.07	1.3891	122.59	14.16
874.68	1.5301e-16	4.166	186.13	2.2749	97.171	24.464
